metesdescriptionlineid	metesdescription	metesdescriptionline	thencepoint	northsouth	degree	eastwest	foot	topoint	curveleftright	curveradiusfoot	curvetangent	manualxchange	manualychange	metesdescriptionlinenotes	curveinternalangle
51920	1600	4		N	37.5	W	240	point		\N	0	1e-13	1e-13		\N
51921	1600	25		N	44.166666666667	W	1947	point		\N	0	\N	\N		\N
51922	1600	26		S	61.783333333333	W	6	point		\N	0	\N	\N		\N
51923	1600	27		N	42.966666666667	W	498	point		\N	0	\N	\N		\N
51924	1600	28		N	59	W	428.5	point		\N	0	\N	\N		\N
51925	1600	29		N	80.416666666667	W	800	point		\N	0	\N	\N		\N
51926	1600	30		N	77.8	W	558.5	point		\N	0	\N	\N		\N
51927	1600	31		N	71.283333333333	W	1614	point		\N	0	\N	\N		\N
51928	1600	32		N	7.85	E	297	point on the northern line of property of the Philadelphia and Reading Railway Company, the place of beginning		\N	0	\N	\N		\N
51929	1600	24		S	57.25	W	425	point at the eastern line of property of Elmer E. Zimmerman		\N	0	1e-13	1e-13		\N
51930	1600	1		N	85.266666666667	E	3972	point		\N	0	1e-13	1e-13		\N
51931	1600	9		N	75.883333333333	E	167.4	point		\N	0	1e-13	1e-13		\N
51932	1600	10		S	74.866666666667	E	900.9	point		\N	0	1e-13	1e-13		\N
51933	1600	2		N	50.333333333333	E	1044	point		\N	0	1e-13	1e-13		\N
51934	1600	7		S	52.5	W	110	point		\N	0	1e-13	1e-13		\N
51935	1600	8		N	37.5	W	278.2	point		\N	0	1e-13	1e-13		\N
51936	1600	11		N	42.5	E	168	point		\N	0	1e-13	1e-13		\N
51937	1600	12	by a curve		\N		345	point on the northern line of the Philadelphia and Reading Railway Company	right	\N	0	1e-13	1e-13		\N
51938	1600	14	along the western line of property of the Northern Central Railroad Company the following courses and distances	S	45.266666666667	E	1701.6	point		\N	0	1e-13	1e-13		\N
51939	1600	13	east by the northern line of the said Philadelphia and Reading Railway Company		\N	E	30.9	point on the western line of property of the Northern Central Railroad Company		\N	0	1e-13	1e-13		\N
51940	1600	15	by a curve		\N		661.4		right	\N	0	1e-13	1e-13		\N
51941	1600	16		S	23.566666666667	E	817.3	point		\N	0	1e-13	1e-13		\N
51942	1600	17			\N		865.1	point on the center line of a public road commonly known as Sixteenth Street	left	\N	0	1e-13	1e-13		\N
51943	1600	18	along the center line of said public road, commonly known as Sixteenth Street, the following courses and distances	S	57.466666666667	W	1365.3	point		\N	0	1e-13	1e-13		\N
51944	1600	19		S	56.5	W	1578	point		\N	0	1e-13	1e-13		\N
51945	1600	20		S	56.416666666667	W	398.7	point		\N	0	1e-13	1e-13		\N
51946	1600	21		N	33.583333333333	W	12.5	point		\N	0	1e-13	1e-13		\N
51947	1600	22		S	56.716666666667	W	435.2	point		\N	0	1e-13	1e-13		\N
51948	1600	23		S	58.333333333333	W	307.9	point		\N	0	1e-13	1e-13		\N
51949	1683	1	by the middle of said Turnpike	S	54.5	W	2640	point		\N	0	\N	\N		\N
51950	1683	2	by the same	S	63.5	W	1023	point in the middle of said Road		\N	0	\N	\N		\N
51951	1683	3		S	54.5	W	2805	point in the middle of said Road		\N	0	\N	\N		\N
51952	1683	4	by the same	S	51.5	W	6600	point in the middle of said Road		\N	0	\N	\N		\N
51953	1683	5		S	54.5	W	1551	point in the middle of said Road, being the division line between the Townships of Newton and the Township of Southampton		\N	0	\N	\N		\N
51954	1838	1	along the south side of alley	N	55.416666666667	E	807.2	Northwest corner of Frederick Truscott barn		\N	0	\N	\N		\N
51955	1838	2	along the line of lands of Truscott the following courses and distances	S	43.483333333333	E	93	post, at the southwest corner		\N	0	\N	\N		\N
51956	1838	3		N	55.45	E	236.5	post at the southeast corner		\N	0	\N	\N		\N
51957	1838	4		N	33.033333333333	W	365	post on the south side of the Carlisle-Chambersburg Turnpike, State Highway Route #11		\N	0	\N	\N		\N
51958	1838	5	along the south side of the said State Highway Route #11	N	75.2	E	51.3	post		\N	0	\N	\N		\N
51959	1838	6		N	83.766666666667	E	1076.7	post		\N	0	\N	\N		\N
51960	1838	7		S	84.633333333333	E	329.7	post corner of property of - - - Kauffman		\N	0	\N	\N		\N
51961	1838	8	along lands of Kauffman	S	24.666666666667	W	356.3	post		\N	0	\N	\N		\N
51962	1838	9		S	39.483333333333	E	269.6	stake		\N	0	\N	\N		\N
51963	1838	10	through the lands of F. W. Hollar	S	55.6	W	1843	stake in line of lands of John Hosfeld		\N	0	\N	\N		\N
51964	1838	11	along the lands of John Hosfeld the following courses and distances	N	42.566666666667	W	346.6	post		\N	0	\N	\N		\N
51965	1838	12		N	50.6	W	271	post		\N	0	\N	\N		\N
51966	1838	13		S	55.5	W	53.1	post		\N	0	\N	\N		\N
51967	1838	14		N	35.35	W	295.6	borough stone, the place of beginning		\N	0	\N	\N		\N
51968	3308	6	along other lands of Wm. Hawley	N	2.75	W	915	point		\N	0	\N	\N		\N
51969	3308	1	along the center of said Wyalusing road	S	76.5	W	515.6	southeast corner of the Josephine Jones lot		\N	0	\N	\N		\N
51970	3308	2	along the same	N	11.133333333333	W	190	iron pin corner		\N	0	\N	\N		\N
51971	3308	3	along same	S	76.5	W	200	stake corner		\N	0	\N	\N		\N
51972	3308	4	along same	S	11.133333333333	E	190	center of the aforesaid Wyalusing road		\N	0	\N	\N		\N
51973	3308	5	along the center of same	S	76.5	W	848	point opposite iron pin		\N	0	\N	\N		\N
51974	3308	7	along same	N	22.466666666667	E	904	beach tree corner		\N	0	\N	\N		\N
51975	3308	8	along lands of Leroy Coleman	N	88.833333333333	E	70	point in old Borough line		\N	0	\N	\N		\N
51976	3308	9	along same	S	2	E	552	southwest corner of old Borough line		\N	0	\N	\N		\N
51977	3308	10	along same	N	88	E	1093	center of Park Street		\N	0	\N	\N		\N
51978	3308	11	along same	S	2.3	E	874	place of beginning		\N	0	\N	\N		\N
51979	3110	1	along said Borough line along stonewall and lot of Elmber Messerole and other lots of Gene Olin	N	88	E	637	corner		\N	0	\N	\N		\N
51980	3110	2	along lands of Clayton Garey	S	7	W	896	iron pin corner		\N	0	\N	\N		\N
51981	3110	3	along same	S	88	W	637	corner in wire fence in line of Carl White		\N	0	\N	\N		\N
51982	3110	4	along same and lot of Alvin Tilley	N	7	E	896	place of beginning		\N	0	\N	\N		\N
51983	2436	1	along the Southerly line of the said Borough of Montrose due East [...] (as the compass pointed in 1812, now	S	83.45	E	368	point in line of land of Earl Griffis		\N	0	\N	\N		\N
51984	2436	2	along lands of the said Earl Griffis, W. W. Aitken and E. L. Corwin	S	12.5	W	342	post for a corner		\N	0	\N	\N		\N
51985	2436	3	along lands of the said E. L. Corwin	S	83	E	262	on the old Bridgewater and Wilkes-Barre Turnpike road		\N	0	\N	\N		\N
51986	2436	4	along the center of the same	S	24.5	W	464.5	point in the center of the Wyalusing Creek Road so called		\N	0	\N	\N		\N
51987	2436	5	along the center of the same	S	87	W	473	point in the center of the aforesaid Park Street		\N	0	\N	\N		\N
51988	2436	6	along the center of the said Park Street	N	8	E	874	point and the Southerly line of the said Borough of Montrose, the point or place of beginning		\N	0	\N	\N		\N
51989	2441	1		S	33	W	798	end of a stone wall		\N	0	\N	\N		\N
51990	2441	2	through lands of Edward Abbott	N	62.75	W	1470	corner in the original Borough Line		\N	0	\N	\N		\N
51991	2441	3	along said Borough line	N	4	W	665	center of road leading to Jackson		\N	0	\N	\N		\N
51992	2441	4	along same	S	50	E	400			\N	0	\N	\N		\N
51993	2441	5		S	64	E	180	corner of voting house lot		\N	0	\N	\N		\N
51994	2441	6		N	8	E	69	pin		\N	0	\N	\N		\N
51995	2441	7		S	71	E	100	pin corner		\N	0	\N	\N		\N
51996	2441	8		S	8	W	60	center Jackson Road		\N	0	\N	\N		\N
51997	2441	9	along same	S	78	E	1270	place of beginning		\N	0	\N	\N		\N
51998	664	1	north along said Western line of Wayne County	N	1e-13	E	7837.5	corner at or near the mouth of Brace Brook on said line of Wayne County		\N	0	\N	\N		\N
51999	664	2	west	N	89.9999999999999	W	3276.9	corner		\N	0	\N	\N		\N
52000	664	3	south	S	1e-13	E	7466.25	corner on the southern line of Susquehanna County		\N	0	\N	\N		\N
52001	664	4	along the said line of Susquehanna County	S	84	E	\N	place of beginning		\N	0	\N	\N		\N
52002	580	1		S	57.5	E	2805	large oak treee in the West line of Lenox Township		\N	0	\N	\N		\N
52003	580	2		N	19	E	2895.75	corner		\N	0	\N	\N		\N
52004	580	3		N	16	W	3630	corner		\N	0	\N	\N		\N
52005	580	4		N	8	E	651.75	corner		\N	0	\N	\N		\N
52006	580	5		S	83	W	3184.5	maple sapling		\N	0	\N	\N		\N
52007	580	6		S	4.5	E	5032.5	place of beginning		\N	0	\N	\N		\N
52008	172	1	across lands of the said Gurney, and those of William Carlon, deceased	S	37	W	5280	stake and stones		\N	0	\N	\N		\N
52009	172	2		N	53	W	7920	stake and stones on lands of Canfield Dayton, in the township of Apalachian		\N	0	\N	\N		\N
52010	172	3		N	37	E	5280	stake and stones on lands of the estate of James Perronnet, deceased		\N	0	\N	\N		\N
52011	172	4	across the corner of Choconut	S	53	E	7920	place of beginning		\N	0	\N	\N		\N
52012	52	1		S	40	W	5280	stake		\N	0	\N	\N		\N
52013	52	2		S	50	E	5280	stake		\N	0	\N	\N		\N
52014	52	3		N	40	E	5280	stake		\N	0	\N	\N		\N
52015	52	4		N	50	W	5280	place of beginning, agreeable to a draft of survey made by Matthew Jackson, the eighth day of December, Anno Domini, one thousand eight hundred and twenty-seven		\N	0	\N	\N		\N
52016	502	1	across the lands of the late Ezra Patrick + wife, H W Willard and S H Dayton	S	18	W	2277	post + stones the same being one hundred and fifty feet east from the Turnpike Road		\N	0	\N	\N		\N
52017	502	2		N	83	W	990	post and stones the same being 205 feet from the D L + W R Road line		\N	0	\N	\N		\N
52018	502	3		N	6	W	1848	post and stones on South side of public Road in front of ship of Henry Wamm		\N	0	\N	\N		\N
52019	502	4	on the south side of said Road	S	76.25	W	383.625	post and stones		\N	0	\N	\N		\N
52020	502	5		N	30.75	W	1749	post near a Buttonwood Tree on the bank of the Mill Race of N. DuBois		\N	0	\N	\N		\N
52021	502	6		N	75	E	940.5	point on the North side of the Road opposite DuBois' Barn		\N	0	\N	\N		\N
52022	502	7		N	68.5	E	1122	bank of the Susquehanna River		\N	0	\N	\N		\N
52023	502	8	up said River	S	2	E	148.5			\N	0	\N	\N		\N
52024	502	9		S	33	E	1897.5	centre of the Toll Bridge		\N	0	\N	\N		\N
52025	502	10		S	80	E	181.5	place of beginning		\N	0	\N	\N		\N
52026	634	1	along the north bank of said mill race	S	39	W	269.94	Large Black birch tree in north bank of mill race aforesaid		\N	0	\N	\N		\N
52027	634	2		S	22	E	1991.88	stake and stones in west line of lands of W. D. Lusk		\N	0	\N	\N		\N
52028	634	3	along said line	S	2.1333333333333	E	306.9	corner in the north line of lands of Delaware, Lackawanna and  Western Rail Road Company		\N	0	\N	\N		\N
52029	634	4	along said last mentioned line	S	86.25	E	737.22	post and stones in a present west line of said Borough of Hallstead, said post and stones being also the north west corner of Martin Flaherty's lot		\N	0	\N	\N		\N
52030	801	1		S	2.1333333333333	E	839.85	post corner, it being the north east corner of lands of -- Youngs		\N	0	\N	\N		\N
52031	801	2	along line of lands of The Delaware Lackawanna & Western Rail Road Company and said Youngs	S	4.9166666666667	E	1183.875	post it being the south east corner of lands of said Young, and in line of lands of M. E. Lowe		\N	0	\N	\N		\N
52032	801	3	along line of said Lowe	N	79.35	E	594.495	post and corner		\N	0	\N	\N		\N
52033	801	4	on land of J. Babcock and W. D. Lusk	N	88	E	1780.02	south east corner of Hallstead Borough, which corner is on the land of W. D. Lusk		\N	0	\N	\N		\N
52034	911	1	along the west bank of said river	N	13.75	W	916	butternut tree		\N	0	\N	\N		\N
52035	911	3	in or near said line	S	46.75	W	685	butternut tree		\N	0	\N	\N		\N
52036	911	4		S	52	W	351	stake and stone in north bank of Wiley Creek and the West line of New York Avenue (this last course crosses the D L & W. R. R. and New York Avenue north of the bridge over said Wiley Creek)		\N	0	\N	\N		\N
52037	911	5	along the west line of said Avenue	S	30.583333333333	E	410	stake and stones near East corner of Mrs. Keeneys lot		\N	0	\N	\N		\N
52038	911	6	along the rear of her lot and other	S	38.5	W	326	butterwood tree		\N	0	\N	\N		\N
52039	911	7		S	58.25	W	546	stake and stones corner		\N	0	\N	\N		\N
52040	911	8		S	36.75	W	268	butterwood tree, about fifteen feet north of old mill race		\N	0	\N	\N		\N
52041	911	9		S	31.5	W	184	another butterwood tree, an original corner of said Boros		\N	0	\N	\N		\N
52042	911	10		S	49.416666666667	W	282	stakese and stones on bank near north west corner of Eugene Gattanyhain		\N	0	\N	\N		\N
52043	911	11	(passing between said house and barn)	S	55.5	E	78	black birch tree in north bank of old mill race, a corner mentioned in the Boro extension of A.D. 1887		\N	0	\N	\N		\N
52044	911	12	along a west line of said Extension	S	31.25	E	1443	post the north-east corner of C.E. Vandermark lot		\N	0	\N	\N		\N
52045	911	13		S	71.75	W	278	stake and stones for corner		\N	0	\N	\N		\N
52046	911	14		S	18.25	E	782	stake and stones in a North line of the D. L. + W. R. R. Co's land, and running on the west line of G. Tingley's lot after crossing Pine St.		\N	0	\N	\N		\N
52047	911	15	along said Co's north line	N	84	E	359	South west corner of said extension of 1887		\N	0	\N	\N		\N
52048	911	2		N	36.25	W	268	maple tree in or near the north line of land of McLeod and on the west bank of said river		\N	0	\N	\N		\N
52049	522	3		S	86.5	E	940.5	stone		\N	0	\N	\N		\N
52050	522	4		S	30	E	371.25	stone		\N	0	\N	\N		\N
52051	522	5		S	71.5	E	330	post		\N	0	\N	\N		\N
52052	522	6		N	11.5	E	156.75	post		\N	0	\N	\N		\N
52053	522	7		S	12	E	277.2	post		\N	0	\N	\N		\N
52054	522	8		S	79	E	247.5	post		\N	0	\N	\N		\N
52055	522	10		S	88	E	3448.5	post		\N	0	\N	\N		\N
52056	522	1	east	N	89.9999999999999	E	330	ash		\N	0	\N	\N		\N
52057	522	12		N	58.5	E	2706	hemlock		\N	0	\N	\N		\N
52058	522	11		N	4	E	1155	post		\N	0	\N	\N		\N
52059	522	13		N	37	W	1245.75	post		\N	0	\N	\N		\N
52060	522	14		N	58.5	E	1188	post		\N	0	\N	\N		\N
52061	522	15		N	37.5	W	3382.5	post		\N	0	\N	\N		\N
52062	522	16		S	52	W	2656.5	post		\N	0	\N	\N		\N
52063	522	17		N	37.5	W	1716	post		\N	0	\N	\N		\N
52064	522	19		N	42	W	2508	post		\N	0	\N	\N		\N
52065	522	20		N	87.5	W	585.75	post		\N	0	\N	\N		\N
52066	522	21		S	3	E	3366	gum		\N	0	\N	\N		\N
52067	522	22		N	87	W	2846.25	pine stump		\N	0	\N	\N		\N
52068	522	23		S	10	E	2211	iron wood		\N	0	\N	\N		\N
52069	522	24		S	1.5	W	6369	oak and place of beginning		\N	0	\N	\N		\N
52070	522	9		S	79.75	E	24.75	post		\N	0	\N	\N	No N/S.	\N
52071	522	18		N	52	E	3795	post		\N	0	\N	\N		\N
52072	522	2		N	1e-13	E	792	post		\N	0	\N	\N	Changed from 48 degrees to 48 perches.	\N
52073	1303	14		N	37.5	W	3300	post		\N	0	\N	\N		\N
52074	1303	15		S	52	W	2656.5	post		\N	0	\N	\N		\N
52075	1303	2		S	86.5	E	940.5			\N	0	\N	\N		\N
52076	1303	3		S	30	E	363			\N	0	\N	\N		\N
52077	1303	4	N.	N	1e-13	E	165			\N	0	\N	\N		\N
52078	1303	1	North	N	1e-13	E	792	point		\N	0	\N	\N		\N
52079	1303	5		S	79.75	E	24.75			\N	0	\N	\N		\N
52080	1303	6		N	7.5	E	321.75			\N	0	\N	\N		\N
52081	1303	7		S	79.5	E	247.5			\N	0	\N	\N		\N
52082	1303	8	South	S	1e-13	E	379.5			\N	0	\N	\N		\N
52083	1303	10		N	4	E	1155	post		\N	0	\N	\N	No E/W. Changed to E per decree of incorporation.	\N
52084	1303	11		N	58.5	E	2706	hemlock		\N	0	\N	\N		\N
52085	1303	12		N	37	W	1245.75	post		\N	0	\N	\N		\N
52086	1303	13		N	58.5	E	1188	post		\N	0	\N	\N		\N
52087	1303	9		S	88	E	3448.5	post		\N	0	\N	\N	Changed from 109 to 209 perches per decree of incorporation.	\N
52088	1303	16		N	37.5	W	1716	post		\N	0	\N	\N		\N
52089	1303	17		N	52	E	3795	post		\N	0	\N	\N		\N
52090	1303	18		N	42	W	2508	post		\N	0	\N	\N		\N
52091	1303	19		N	87.5	W	585.75	post		\N	0	\N	\N		\N
52092	1303	20		S	3	E	3366	gum		\N	0	\N	\N		\N
52093	1303	21		N	87	W	2846.25	pine stump		\N	0	\N	\N		\N
52094	1303	22		S	10	E	2211	iron wood		\N	0	\N	\N		\N
52095	1303	23		S	1.5	W	6369	post		\N	0	\N	\N		\N
52096	1303	24	east	N	89.9999999999999	E	330	place of beginning		\N	0	\N	\N		\N
52097	1302	2		S	79.75	E	24.75	post		\N	0	\N	\N		\N
52098	1302	3		N	7.5	E	321.75	post		\N	0	\N	\N		\N
52099	1302	4		S	79.5	E	247.5	post		\N	0	\N	\N		\N
52100	1302	5	south	S	1e-13	E	379.5	post		\N	0	\N	\N		\N
52101	1302	1	north	N	1e-13	E	165	post		\N	0	\N	\N		\N
52102	1302	6	south	S	1e-13	E	165	post		\N	0	\N	\N		\N
52103	1302	7		N	72	W	412.5	place of beginning		\N	0	\N	\N		\N
52104	617	1	by same and land of C. Helper Johnson + Hebpburn ??? + Flynn, T. McDade and R. M. Hoover	N	85.5	W	2144	corner of R. M. Coover and Eliza Russell		\N	0	\N	\N		\N
52105	617	2	by same	N	29	E	1589	post		\N	0	\N	\N		\N
52106	617	3	by land of Eliza Russell and Allen McDonald	N	62	W	1679	line of A. C. Moore		\N	0	\N	\N		\N
52107	617	4	by land of A. C. Moore, Jonathan Wall and Allen McDonald	N	27	E	1254	corner of Miller + E. A. Ir???		\N	0	\N	\N		\N
52108	617	6	by the same and E. A. I???	N	29	E	149			\N	0	\N	\N		\N
52109	617	7		S	61	E	149			\N	0	\N	\N		\N
52110	617	8		N	29	E	20			\N	0	\N	\N		\N
52111	617	9	by land of William C Russell	S	61	E	190			\N	0	\N	\N		\N
52112	617	10		N	19	E	256			\N	0	\N	\N		\N
52113	617	11		S	71	E	150			\N	0	\N	\N		\N
52114	617	12		S	61	E	1250	line of Thomas Stromachs land		\N	0	\N	\N		\N
52115	617	13	by the same	S	29	W	443	line of Irwin + Flynns land		\N	0	\N	\N		\N
52116	617	14	by the same	S	61	E	851			\N	0	\N	\N		\N
52117	617	15	by land of Bonsall	S	29	W	33			\N	0	\N	\N		\N
52118	617	16		S	61	E	592	corner of Nathan Moores land		\N	0	\N	\N		\N
52119	617	18		N	65	W	188			\N	0	\N	\N		\N
52120	617	19		S	4	W	99	place of beginning		\N	0	\N	\N		\N
52121	617	17	by same and land of I??? + Flynn C Helper and H. ????	S	41.5	W	1912			\N	0	\N	\N	No N/S.	\N
52122	617	5	by land of E. A. Isen and Allen McDonald	S	61	E	880	corner of Mrs Eliza Dericks lot		\N	0	\N	\N		\N
52123	2621	1	along the Eastern boundary of the Borough of Punxsutawney	N	0.48333333333333	W	706.63	point on the Northern line of Mac Street		\N	0	\N	\N		\N
52124	2621	2	along the Northern line of Mac Street	S	79.75	E	29.24	point		\N	0	\N	\N		\N
