sourcecitationeventid	sourcecitation	event	sourcecitationeventinclude
2117	1184	2551	f
2118	1185	1268	f
2119	1186	1753	f
2120	1187	1753	f
2121	1188	2163	f
2122	1189	2163	f
2123	1190	2659	f
2124	1191	2659	f
2125	1192	1708	f
2126	1193	896	f
2127	1194	896	f
2128	1195	2506	f
2129	1196	2506	f
2130	1197	1961	f
2131	1198	2386	f
2132	1198	1961	f
2133	1200	2201	f
2134	1201	2420	f
2135	1202	2201	f
2136	1203	2574	f
2137	1204	2574	f
2138	1205	2420	f
2139	1206	2289	f
2140	1207	2289	f
2141	1208	879	f
2142	1208	1603	f
2143	1209	340	f
2144	1210	340	f
2145	1211	879	f
2146	1212	1603	f
2147	1213	2191	f
2148	1214	2246	f
2149	1215	2246	f
2150	1216	2246	f
2151	1217	2191	f
2152	1218	1465	f
2153	1219	2246	f
2154	1220	1465	f
2155	1221	1411	f
2156	1222	1411	f
2157	1223	2066	f
2158	1224	2066	f
2159	1225	4048	\N
2160	1226	2469	f
2161	1226	2066	f
2162	1227	2469	f
2163	1228	2572	f
2164	1229	2673	f
2165	1230	2572	f
2166	1231	2673	f
2167	1232	1037	f
2168	1233	1865	f
2169	1234	2240	f
2170	1235	402	f
2171	1236	402	f
2172	1236	2285	f
2173	1237	2607	f
2174	1238	2240	f
2175	1239	1865	f
2176	1240	2285	f
2177	1241	1037	f
2178	1242	257	f
2179	1243	2488	f
2180	1244	257	f
2181	1245	2440	f
2182	1246	2440	f
2183	1247	2440	f
2184	1248	2284	f
2185	1249	2488	f
2186	1250	599	f
2187	1251	1644	f
2188	1252	1644	f
2189	1253	599	f
2190	1254	2583	f
2191	1255	2583	f
2192	1257	1731	f
2193	1258	1456	f
2194	1259	2651	f
2195	1260	1006	f
2196	1261	412	f
2197	1262	1061	f
2198	1263	412	f
2199	1264	2651	f
2200	1265	460	f
2201	1266	460	f
2202	1266	1456	f
2203	1267	1061	f
2204	1268	1006	f
2205	1270	1731	f
2206	1271	1630	f
2207	1272	1632	f
2208	1273	1918	f
2209	1274	1948	f
2210	1275	1629	f
2211	1276	1957	f
2212	1277	1959	f
2213	1279	1632	f
2214	1280	1468	f
2215	1282	1211	f
2216	1283	2000	f
2217	1284	1168	f
2218	1285	1957	f
2219	1286	1145	f
2220	1287	1918	f
2221	1289	8416	f
2222	1289	8381	f
2223	1289	8612	f
2224	1289	8578	f
2225	1290	1918	f
2226	1291	1918	f
2227	1293	1878	f
2228	1294	1823	f
2229	1295	1584	f
2230	1296	1959	f
2231	1297	1993	f
2232	1298	1189	f
2233	1299	1810	f
2234	1300	1842	f
2235	1301	1002	f
2236	1302	1273	f
2237	1303	1437	f
2238	1304	1303	f
2239	1305	998	f
2240	1306	1218	f
2241	1307	2054	f
2242	1309	2087	f
2243	1310	2054	f
2244	1311	1009	f
2245	1312	1021	f
2246	1313	1364	f
2247	1316	1786	f
2248	1317	1153	f
2249	1318	1493	f
2250	1319	1787	f
2251	1320	1010	f
2252	1321	1022	f
2253	1323	2009	f
2254	1324	1733	f
2255	1325	1399	f
2256	1326	2068	f
2257	1327	1119	f
2258	1328	997	f
2259	1329	983	f
2260	1330	1286	f
2261	1331	1347	f
2262	1332	707	f
2263	1333	1875	f
2264	1335	1177	f
2265	1336	1511	f
2266	1337	1511	f
2267	1338	1511	f
2268	1341	1350	f
2269	1342	1050	f
2270	1343	1129	f
2271	1344	1436	f
2272	1346	931	f
2273	1348	1177	f
2274	1349	1875	f
2275	1350	2021	f
2276	1352	1458	f
2277	1353	1507	f
2278	1354	1300	f
2279	1355	1204	f
2280	1356	1884	f
2281	1357	2059	f
2282	1358	1511	f
2283	1359	2045	f
2284	1360	2059	f
2285	1361	1511	f
2286	1362	2020	f
2287	1363	1145	f
2288	1364	981	f
2289	1365	990	f
2290	1366	2032	f
2291	1369	2105	f
2292	1370	2097	f
2293	1371	2078	f
2294	1372	2064	f
2295	1373	1521	f
2296	1375	1521	f
2297	1376	2008	f
2298	1379	1145	f
2299	1381	1511	f
2300	1382	1884	f
2301	1383	2036	f
2302	1384	1730	f
2303	1385	2093	f
2304	1386	15143	f
2305	1387	1588	f
2306	1390	2041	f
2307	1391	1778	f
2308	1392	2047	f
2309	1393	1847	f
2310	1394	1778	f
2311	1395	832	f
2312	1396	2098	f
2313	1397	1544	f
2314	1398	1299	f
2315	1399	1395	f
2316	1400	1523	f
2317	1400	1314	f
2318	1401	1743	f
2319	1402	1304	f
2320	1403	1395	f
2321	1404	1861	f
2322	1405	2025	f
2323	1406	1793	f
2324	1407	2027	f
2325	1408	1552	f
2326	1409	1688	f
2327	1410	2110	f
2328	1411	2046	f
2329	1412	832	f
2330	1413	1135	f
2331	1414	2077	f
2332	1415	2079	f
2333	1416	1408	f
2334	1417	1431	f
2335	1418	1240	f
2336	1420	1190	f
2337	1421	1155	f
2338	1422	1048	f
2339	1425	1162	f
2340	1427	1155	f
2341	1428	2048	f
2342	1429	1570	f
2343	1430	1263	f
2344	1430	1213	f
2345	1431	1974	f
2346	1433	1192	f
2347	1434	1194	f
2348	1435	1249	f
2349	1436	2011	f
2350	1437	1804	f
2351	1439	1766	f
2352	1440	2108	f
2353	1441	2016	f
2354	1442	2022	f
2355	1443	1566	f
2356	1444	1378	f
2357	1445	1402	f
2358	1446	2080	f
2359	1447	2053	f
2360	1448	2076	f
2361	1449	1424	f
2362	1450	1780	f
2363	1451	2012	f
2364	1452	1511	f
2365	1453	936	f
2366	1454	1016	f
2367	1455	945	f
2368	1456	1302	f
2369	1457	1323	f
2370	1458	1716	f
2371	1460	1423	f
2372	1461	1780	f
2373	1462	1145	f
2374	1463	1252	f
2375	1464	1185	f
2376	1465	1058	f
2377	1466	1326	f
2378	1467	1633	f
2379	1468	1495	f
2380	1469	2049	f
2381	1470	1066	f
2382	1471	1215	f
2383	1478	1013	f
2384	1479	1511	f
2385	1480	1305	f
2386	1481	2094	f
2387	1482	1324	f
2388	1483	1242	f
2389	1484	1380	f
2390	1485	1850	f
2391	1486	1139	f
2392	1487	1539	f
2393	1488	951	f
2394	1489	1924	f
2395	1490	1767	f
2396	1491	1327	f
2397	1492	1850	f
2398	1493	1327	f
2399	1494	1539	f
2400	1495	2099	f
2401	1496	2073	f
2402	1497	2057	f
2403	1498	2063	f
2404	1499	1000	f
2405	1500	1317	f
2406	1501	1036	f
2407	1502	1152	f
2408	1503	957	f
2409	1504	1295	f
2410	1505	1376	f
2411	1506	1098	f
2412	1507	1269	f
2413	1508	1682	f
2414	1508	1565	f
2415	1509	1368	f
2416	1510	2075	f
2417	1511	1235	f
2418	1512	1778	f
2419	1513	2075	f
2420	1515	1290	f
2421	1516	1127	f
2422	1518	1264	f
2423	1519	1179	f
2424	1520	4046	\N
2425	1521	1040	f
2426	1522	1109	f
2427	1523	1122	f
2428	1524	2091	f
2429	1525	1259	f
2430	1526	4220	f
2431	1527	958	f
2432	1528	1210	f
2433	1529	2072	f
2434	1530	1210	f
2435	1531	2072	f
2436	1532	1480	f
2437	1533	2051	f
2438	1536	5473	f
2439	1537	5606	f
2440	1538	4973	f
2441	1541	5181	f
2442	1542	5141	f
2443	1544	5655	f
2444	1545	1215	f
2445	1546	4358	f
2954	2007	5343	f
3059	1606	4396	f
3060	1607	4121	f
3112	1611	6282	f
3208	1633	8679	f
3209	1633	8655	f
3235	1640	6282	t
3310	1661	8430	f
3328	1669	4489	t
3425	1683	4249	f
3426	1683	4248	f
3427	1683	4247	f
3428	1683	4246	f
3429	1683	4178	f
3430	1683	4114	f
3431	1683	4059	f
3440	1687	8567	f
3457	1698	5651	f
3495	1715	4180	f
3508	1724	8603	f
3509	1724	8602	f
3510	1724	8601	f
3511	1724	8596	f
3512	1724	8569	f
3513	1724	8546	f
3514	1725	8622	f
3535	1742	8406	f
3536	1742	8570	f
3537	1742	8544	f
3538	1744	8598	f
3539	1745	8542	f
3541	1748	4183	f
3542	1749	4458	f
3543	1750	8542	f
3544	1751	8566	f
3545	2254	5780	f
3546	1752	8586	f
3547	1753	8542	f
3548	1753	8513	f
3549	1756	8588	f
3550	1763	3340	f
3551	1763	8542	f
3552	1765	8675	\N
3553	1766	8553	f
3554	1766	8527	f
3555	1767	8584	f
3556	1768	8542	f
3558	1769	8587	f
3559	1769	8564	f
3560	1769	8542	f
3561	1772	8542	f
3562	1775	8607	f
3563	1776	8570	f
3564	1776	8541	f
3568	1779	4118	f
3670	2255	8435	f
3671	2255	8434	f
3672	2255	8401	f
3673	2255	8400	f
3674	2255	8593	f
3694	1818	4472	f
3695	1819	4539	f
3712	1828	1695	f
3713	1828	2462	f
3714	1828	2335	f
3715	1828	2247	f
3716	1828	2005	f
3717	1828	2566	f
3718	1828	3326	f
3719	1828	3297	f
3720	1828	3278	f
3721	1828	3258	f
3722	1828	4802	f
3723	1828	4606	f
3724	1828	4465	f
3725	1828	4413	f
3726	1828	4385	f
3727	1828	4324	f
3728	1828	4291	f
3729	1828	4999	f
3730	1828	4940	f
3731	1828	4937	f
3732	1828	6027	f
3733	1828	5851	f
3734	1828	5794	f
3735	1828	6182	f
3736	1828	6064	f
3737	1828	6548	f
3738	1828	6547	f
3739	1828	6546	f
3740	1828	6536	f
3741	1828	7742	f
3742	1828	9037	f
3743	1828	8921	f
3744	1828	8920	f
3745	1828	8918	f
3746	1828	8917	f
3747	1828	8940	f
3748	1828	8915	f
3749	1828	8914	f
3750	1828	8913	f
3751	1828	8912	f
3752	1828	8818	f
3753	1828	9621	f
3754	1828	9620	f
3755	1828	9412	f
3756	1828	9220	f
3784	1833	4045	f
3785	1834	5708	f
3791	1843	8420	f
3792	1843	8391	f
3793	1843	8383	f
3823	1847	4012	f
3871	2008	8637	f
3896	1869	8488	f
3897	1869	8424	f
3898	1869	8347	f
3899	1869	8746	f
3900	1869	8662	f
3951	1883	8645	\N
3961	2009	36	f
3981	1896	4070	f
4033	1909	7968	t
4085	1913	7449	f
4086	1913	7524	f
4108	1919	4258	f
4109	1920	4123	f
4128	1927	3937	f
4129	1928	3940	f
4150	1933	5371	t
4167	2010	5870	f
4201	1947	8493	f
4207	1949	4405	f
4208	1950	3941	f
4209	1951	4011	f
4210	1951	3855	f
4211	1951	3828	f
4212	1951	4408	f
4213	1952	4197	f
4237	1960	3921	f
4238	1960	4451	f
4250	2004	3919	f
4252	2004	3918	f
4254	2004	4517	f
4255	2005	3607	f
4256	2006	279	f
4257	2006	5689	f
4268	1966	4106	f
4269	1966	4048	f
4270	1966	4029	f
4271	1966	3984	f
4272	1966	4380	f
4273	1966	9673	f
4274	1967	4050	f
4275	1968	3991	f
4276	1969	3915	f
4287	1972	4113	f
4288	1972	3920	f
4289	1972	4522	f
4290	1972	4521	f
4291	1972	4520	f
4292	1972	4519	f
4293	1972	4518	f
4295	1973	4461	f
4296	1974	5717	\N
4297	1974	5716	\N
4298	1974	5714	\N
4299	1974	5711	\N
4300	1974	5709	\N
4301	1974	5654	\N
4302	1974	5583	\N
4303	1974	5582	\N
4304	1975	4067	f
4305	1975	3998	f
4306	1975	4319	f
4307	1976	3827	f
4308	1977	8379	f
4309	1978	4486	f
4310	1979	4322	f
4311	1980	4196	f
4312	1981	3590	f
4313	1981	4579	f
4314	1981	4578	f
4315	1981	4437	f
4316	1981	4373	f
4317	1982	3948	f
4318	1982	4480	f
4319	1983	3951	f
4320	1983	4412	f
4321	1983	4334	f
4322	1984	3777	f
4323	1984	3955	f
4324	1984	3954	f
4325	1984	3870	f
4327	1984	3868	f
4328	1984	3813	f
4329	1984	4550	f
4330	1984	4549	f
4331	1984	4335	f
4332	1985	4483	f
4333	1986	4278	f
4334	1987	3939	f
4335	1988	4340	f
4336	1989	3790	f
4337	1989	3731	f
4338	1989	4148	f
4339	1989	4147	f
4340	1989	3965	f
4341	1990	4167	f
4342	1991	3451	f
4343	1992	3967	f
4344	1993	3784	f
4345	1993	3737	f
4346	1993	4349	f
4347	1994	4489	f
4348	1995	3760	f
4349	1995	3493	f
4350	1995	4198	f
4351	1995	3836	f
4352	1995	4509	f
4353	1995	4491	f
4354	1995	4446	f
4355	1995	4367	f
4356	1995	4358	f
4357	1995	4344	f
4358	1995	4303	f
4359	1995	4267	f
4360	1996	4384	f
4361	1997	4302	f
4362	1998	4210	f
4363	1999	4040	f
4364	2000	4391	f
4365	2001	3983	f
4366	2002	4577	f
4367	2002	4576	f
4368	2002	4503	f
4369	2003	4094	f
4370	2003	3958	f
4371	2012	9474	\N
4372	2019	850	f
4373	2019	719	f
4374	2019	717	f
4375	2019	688	f
4376	2019	687	f
4377	2019	683	f
4378	2019	650	f
4379	2019	648	f
4380	2019	626	f
4381	2019	625	f
4382	2019	604	f
4383	2019	537	f
4384	2019	420	f
4385	2019	326	f
4386	2019	319	f
4387	2019	108	f
4388	2019	99	f
4389	2019	50	f
4390	2019	35	f
4391	2019	27	f
4392	2019	25	f
4393	2019	24	f
4394	2019	23	f
4395	2019	22	f
4397	2019	17	f
4398	2019	16	f
4399	2019	15	f
4400	2019	14	f
4401	2019	13	f
4402	2019	1744	f
4403	2019	1598	f
4404	2019	1538	f
4405	2019	1537	f
4406	2019	1513	f
4407	2019	1450	f
4408	2019	1436	f
4409	2019	1350	f
4410	2019	1306	f
4411	2019	1289	f
4412	2019	1261	f
4413	2019	1258	f
4414	2019	1247	f
4415	2019	1195	f
4416	2019	1178	f
4417	2019	1177	f
4418	2019	1130	f
4419	2019	1129	f
4420	2019	1089	f
4421	2019	1050	f
4422	2019	938	f
4423	2019	2424	f
4424	2019	2421	f
4425	2019	2376	f
4426	2019	2286	f
4427	2019	2006	f
4428	2019	1913	f
4429	2019	1886	f
4430	2019	1885	f
4431	2019	1881	f
4432	2019	1875	f
4433	2019	1798	f
4434	2019	1795	f
4435	2019	3174	f
4436	2019	3133	f
4437	2019	2575	f
4438	2019	2566	f
4439	2019	3564	f
4440	2019	3485	f
4441	2019	3258	f
4442	2019	3245	f
4443	2019	4720	f
4444	2019	4567	f
4445	2019	4465	f
4446	2019	5159	f
4447	2019	5149	f
4448	2019	9065	f
4449	2019	9064	f
4450	2019	9059	f
4451	2019	9058	f
4452	2019	9057	f
4453	2019	9053	f
4454	2019	8973	f
4455	2019	8971	f
4456	2019	8970	f
4457	2019	8969	f
4458	2019	8968	f
4459	2019	8967	f
4460	2019	8966	f
4461	2019	8965	f
4462	2019	8964	f
4464	2019	8962	f
4465	2019	8961	f
4466	2019	8960	f
4467	2019	8959	f
4470	2019	8956	f
4471	2019	8955	f
4473	2019	8953	f
4474	2019	8952	f
4475	2019	8951	f
4476	2019	8950	f
4477	2019	8949	f
4478	2019	8948	f
4480	2019	8946	f
4481	2019	8945	f
4482	2019	8944	f
4483	2019	8943	f
4485	2019	8941	f
4486	2019	8940	f
4487	2019	8939	f
4490	2019	8936	f
4492	2019	8934	f
4493	2019	8933	f
4494	2019	8932	f
4495	2019	8931	f
4497	2019	8929	f
4499	2019	8927	f
4500	2019	8926	f
4501	2019	8925	f
4503	2019	8923	f
4504	2019	8922	f
4505	2019	8883	f
4506	2019	8872	f
4507	2019	8869	f
4508	2019	8855	f
4509	2019	9693	f
4510	2019	9668	f
4511	2019	9651	f
4512	2019	9648	f
4513	2019	9641	f
4514	2019	9521	f
4515	2019	9507	f
4516	2019	9478	f
4517	2019	9469	f
4518	2019	9438	f
4519	2019	9436	f
4520	2019	9432	f
4521	2019	9425	f
4522	2019	9412	f
4523	2019	9295	f
4524	2019	9294	f
4525	2019	9216	f
4526	2019	9151	f
4528	2021	8634	f
4529	2022	4884	f
4530	2023	4884	f
4531	2024	5674	f
4532	2025	5830	f
4533	2026	8643	\N
4534	2027	4884	f
4535	2028	4963	t
4536	2029	2973	f
4537	217860	9028	\N
4538	2032	5716	f
4539	2033	8685	f
4540	2035	8645	\N
4541	2036	8686	f
4542	2037	4964	t
4543	217861	8638	\N
4544	2039	5465	f
4545	2040	8670	\N
4546	2042	4884	f
4547	2043	5866	f
4548	2045	8643	\N
4549	2048	4973	\N
4550	2050	8660	f
4551	2053	5252	t
4552	2054	5253	t
4553	217863	8661	f
4554	2057	5864	f
4555	2058	8675	\N
4556	2060	8634	f
4557	2061	8637	f
4558	2063	8648	\N
4559	2064	8637	f
4560	2067	8660	f
4561	2071	8690	f
4562	2072	8670	\N
4563	2074	8648	\N
4564	2078	8689	\N
4565	217864	8661	f
4566	2080	9694	\N
4567	2081	4599	f
4568	2081	5781	f
4569	2082	9186	\N
4570	2083	9001	\N
4571	2084	2463	t
4572	2085	2463	t
4573	2086	9359	\N
4574	2087	2898	\N
4575	2088	9647	\N
4576	2089	9290	\N
4577	2150	441	f
4578	2090	595	f
4579	2091	9644	\N
4580	2092	9396	\N
4581	2093	9291	\N
4582	2094	9596	\N
4583	2095	8908	\N
4584	2096	2800	f
4585	2097	9397	\N
4586	2098	3607	f
4587	2099	3607	f
4588	2100	5799	f
4589	2100	5762	f
4590	2101	5750	f
4591	2103	4170	\N
4592	2104	1117	\N
4593	2105	1374	\N
4594	2107	5711	f
4595	2109	5657	f
4596	2165	1009	f
4597	2110	1675	\N
4598	2111	1942	\N
4599	2112	2587	\N
4600	2113	1117	\N
4601	2114	2587	\N
4602	2115	1942	\N
4603	2116	5495	f
4604	2116	5494	f
4605	2117	5557	f
4606	2120	8468	f
4607	2120	8451	f
4608	2120	8442	f
4609	2120	8426	f
4610	2120	8425	f
4611	2120	8387	f
4612	2120	8614	f
4613	2120	8531	f
4614	2121	1453	\N
4615	2122	1374	\N
4616	2123	1675	\N
4617	2124	4502	\N
4618	2147	4973	\N
4619	2125	9449	\N
4620	2126	7460	f
4621	2127	4759	f
4622	2128	4866	\N
4623	2129	4223	\N
4624	2133	8660	f
4625	2134	4223	\N
4626	2135	8469	f
4627	2135	8393	f
4628	2135	8392	f
4629	2136	7743	t
4630	2137	7849	t
4631	2148	4973	\N
4632	2149	207	f
4633	2138	4223	\N
4634	2139	4223	\N
4635	2140	5587	f
4636	2141	5480	f
4637	2142	9450	\N
4638	2143	9450	\N
4639	2144	9450	\N
4640	2145	4564	\N
4641	2146	5451	f
4642	2215	5758	f
4643	2215	5735	f
4644	2215	5722	f
4645	2153	2177	f
4646	2154	1722	f
4647	2154	8867	\N
4648	2155	986	f
4649	2156	2519	f
4650	2157	2821	f
4651	2158	36	f
4652	2162	5865	f
4653	2167	595	f
4654	2168	1722	f
4655	2172	5462	f
4656	2177	919	\N
4657	2178	9209	\N
4658	2179	595	f
4659	2181	9516	\N
4660	2183	641	\N
4662	2186	9623	\N
4663	2187	51	\N
4664	2188	1047	\N
4665	2190	589	\N
4666	2191	175	\N
4667	2192	641	\N
4668	2193	657	\N
4669	2197	560	\N
4670	2198	899	\N
4671	2204	5862	f
4672	2206	8462	f
4673	2206	8428	f
4674	2206	8389	f
4675	2216	8657	f
4676	2207	899	\N
4677	2221	702	\N
4678	128871	8727	\N
4679	128872	8745	\N
4680	2227	9623	\N
4681	128875	8714	\N
4682	2267	8977	f
4683	2279	5503	f
4684	2298	8489	\N
4685	2299	8446	f
4686	2299	8438	f
4687	2299	8418	f
4688	2228	1364	\N
4689	2231	9640	\N
4690	2232	630	\N
4691	2232	9434	\N
4692	2233	9640	\N
4693	2236	636	\N
4694	2237	636	\N
4695	2238	5624	f
4696	2238	5623	f
4697	2238	9139	f
4698	2242	740	\N
4699	2242	702	\N
4700	2242	636	\N
4701	2247	5625	f
4702	217853	8688	\N
4703	217855	8629	\N
4704	2251	5879	f
4705	2252	5883	f
4706	2253	8490	\N
4707	2256	9434	\N
4708	2258	630	\N
4709	2259	1342	\N
4710	2265	5372	f
4711	2268	764	\N
4712	2270	36	f
4713	2272	5904	f
4714	2275	1021	f
4715	2276	4285	f
4716	2276	5748	f
4717	2277	4650	\N
4718	2278	1021	f
4719	2281	5456	f
4720	128868	8743	f
4721	2286	7347	f
4722	2289	8476	\N
4723	2290	8164	\N
4724	2291	8021	\N
4725	2292	8028	\N
4726	2292	8027	\N
4727	2292	8026	\N
4728	2292	8025	\N
4729	2292	8024	\N
4730	2292	8023	\N
4731	2292	8022	\N
4732	2293	8486	\N
4733	2294	8487	\N
4734	2295	8380	\N
4736	2297	8729	\N
4737	2319	5675	f
4738	2300	8491	\N
4739	2301	8043	\N
4740	2305	5867	f
4741	2306	8214	\N
4742	2307	8215	\N
4743	2308	8216	\N
4744	2309	8217	\N
4745	2310	8495	\N
4746	2311	8496	\N
4747	2312	8497	\N
4748	2313	8499	\N
4749	2314	8054	\N
4750	2315	8053	\N
4751	2316	8052	\N
4752	2317	8051	\N
4753	2318	8336	\N
4754	2321	8183	\N
4755	2323	5539	f
4756	2326	5567	f
4757	2327	8501	\N
4758	2328	8057	\N
4759	2329	8057	\N
4760	2330	8220	\N
4761	2331	8062	\N
4762	2332	8221	\N
4763	2333	8063	\N
4764	2334	7805	\N
4765	2335	8067	\N
4766	2336	8071	\N
4767	2337	8072	\N
4768	2338	7807	\N
4769	2339	8177	\N
4770	2340	8080	\N
4771	2341	8082	\N
4772	2343	5709	f
4773	2343	5584	f
4774	2343	5569	f
4775	2343	5555	f
4776	2344	5386	f
4777	2346	8090	\N
4778	2347	8464	\N
4779	2348	8510	\N
4780	2349	8092	\N
4781	2350	8437	\N
4782	2351	8454	\N
4783	2352	8182	\N
4784	2353	8231	\N
4785	2354	8232	\N
4786	2355	8233	\N
4787	2356	8515	\N
4788	2357	7831	\N
4789	2358	8235	\N
4790	2362	5444	f
4791	2367	8236	\N
4792	2368	8464	\N
4793	2369	8518	\N
4794	2370	8317	\N
4795	2371	8272	\N
4796	2372	8404	\N
4797	2373	8123	\N
4798	2374	8432	\N
4799	2375	8274	\N
4800	2376	8448	\N
4801	2378	5416	f
4802	2382	5574	f
4803	2386	8465	f
4804	2386	8463	f
4805	2386	8433	f
4806	2386	8681	f
4807	2387	8521	\N
4808	2388	8522	f
4809	2389	8245	\N
4810	2390	8246	\N
4811	2391	8194	f
4813	2393	8176	\N
4814	2394	8176	\N
4815	2395	9557	\N
4816	2396	9556	\N
4817	2397	9568	\N
4818	2398	8284	\N
4819	2399	5536	f
4820	2402	8790	f
4821	2406	5718	f
4822	2406	5714	f
4823	2406	5474	f
4824	2408	8276	\N
4825	2409	8358	\N
4826	2410	8457	f
4827	2410	8440	f
4828	2410	8415	f
4829	2410	8398	f
4830	2410	8585	f
4831	2410	8557	f
4832	2411	8197	\N
4833	2412	8198	f
4834	2413	8154	\N
4835	2414	8277	f
4836	2415	8334	\N
4837	2416	8156	\N
4838	2417	8157	\N
4839	2418	8164	\N
4840	2419	8377	\N
4841	2420	8161	\N
4842	2421	8203	\N
4843	2424	5573	f
4844	2425	5435	f
4845	2427	5527	f
4846	2427	5518	f
4847	2429	5521	f
4848	2431	5592	f
4849	2432	5523	f
4850	2433	5679	f
4851	2434	5660	f
4852	2434	5659	f
4853	2436	5526	f
4854	2437	5273	f
4855	2440	5472	f
4856	2441	5877	f
4857	2442	8470	f
4858	2442	8403	f
4859	2443	5711	f
4860	2444	5884	f
4861	2445	5885	f
4862	2446	5819	f
4863	2447	7080	f
4864	2447	7392	f
4865	2447	7391	f
4866	2447	7265	f
4867	2447	7258	f
4868	2448	4795	f
4869	2448	5685	f
4870	2449	5725	f
4871	2449	5724	f
4872	2450	5752	f
4873	2451	5796	f
4874	2452	5783	f
4875	2453	7426	f
4876	2453	7328	f
4877	2454	6753	f
4878	2455	7305	f
4879	2456	6937	f
4880	2456	6936	f
4881	2457	6690	f
4882	2457	6689	f
4883	2457	6549	f
4884	2458	7501	f
4885	2458	7499	f
4886	2458	7427	f
4887	2458	7243	f
4888	2458	7582	f
4889	2458	8800	f
4890	2458	8799	f
4891	2459	7502	f
4892	2459	7428	f
4893	2459	7329	f
4894	2459	7667	f
4895	2459	7666	f
4896	2460	6003	f
4897	2461	7429	f
4898	2462	5813	f
4899	2462	6426	f
4900	2462	6348	f
4901	2462	6269	f
4902	2462	6268	f
4903	2462	6207	f
4904	2462	7067	f
4905	2462	7066	f
4906	2462	7065	f
4907	2462	9326	f
4908	2462	9325	f
4909	2463	6433	f
4910	2463	6432	f
4911	2463	6383	f
4912	2463	6259	f
4913	2463	6238	f
4914	2463	6220	f
4915	2463	6143	f
4916	2463	6118	f
4917	2463	6117	f
4918	2463	6657	f
4919	2463	6446	f
4920	2464	7117	f
4921	2466	6851	f
4922	2466	6850	f
4923	2467	6385	f
4924	2467	6384	f
4925	2467	6304	f
4926	2467	6449	f
4927	2467	6448	f
4928	2468	7504	f
4929	2469	7674	f
4930	2470	6522	f
4931	2471	6309	f
4932	2471	6244	f
4933	2471	6452	f
4934	2471	6950	f
4935	2472	6051	f
4936	2472	6244	f
4937	2473	6992	f
4938	2473	6991	f
4939	2474	6423	f
4940	2474	6195	f
4941	2474	6743	f
4942	2474	7054	f
4943	2474	6801	f
4944	2475	7477	f
4945	2475	7561	f
4946	2476	2209	f
4947	2476	6909	f
4948	2477	6113	f
4949	2477	6684	f
4950	2477	7333	f
4951	2478	6173	f
4952	2479	6001	f
4953	2479	5987	f
4954	2480	7252	f
4955	2480	7251	f
4956	2481	6166	f
4957	2481	6105	f
4958	2481	6526	f
4959	2481	7110	f
4960	2483	6774	f
4961	2485	6007	f
4962	2485	6174	f
4963	2486	6204	f
4964	2486	6533	f
4965	2486	6901	f
4966	2486	7280	f
4967	2486	7625	f
4968	2486	7624	f
4969	2488	6535	f
4970	2489	6775	f
4971	2489	6683	f
4972	2489	6531	f
4973	2489	6530	f
4974	2492	7677	f
4975	2494	6182	f
4976	2494	6064	f
4977	2494	6548	f
4978	2494	6547	f
4979	2494	6546	f
4980	2495	5889	f
4981	2495	7028	f
4982	2496	7433	f
4983	2496	7432	f
4984	2497	5944	f
4985	2497	6311	f
4986	2497	6537	f
4987	2497	7029	f
4988	2497	6955	f
4989	2497	6856	f
4990	2497	7435	f
4991	2497	7338	f
4992	2497	7587	f
4993	2498	7339	f
4994	2499	6316	f
4995	2499	6780	f
4996	2499	6545	f
4997	2499	6958	f
4998	2499	7264	f
4999	2500	6115	f
5000	2502	7249	f
5001	2503	7384	f
5002	2503	7297	f
5003	2504	5863	f
5004	2505	7506	f
5005	2505	7340	f
5006	2505	7638	f
5007	2505	7637	f
5008	2505	7588	f
5009	2505	7576	f
5010	2505	7522	f
5011	2505	7521	f
5012	2506	6457	f
5013	2506	6456	f
5014	2507	6052	f
5015	2509	567	f
5016	2509	2824	f
5017	2509	4533	f
5018	2509	5890	f
5019	2509	7128	f
5020	2509	8979	f
5021	2510	6543	f
5022	2510	7258	f
5023	2512	6226	f
5024	2512	6156	f
5025	2512	6757	f
5026	2512	6672	f
5027	2512	7013	f
5028	2512	6931	f
5029	2512	6830	f
5030	2512	6829	f
5031	2513	6462	f
5032	2514	7260	f
5033	2515	7419	f
5034	2516	7183	f
5035	2517	6312	f
5036	2517	6541	f
5037	2517	6540	f
5038	2518	5947	f
5039	2518	6459	f
5040	2518	7127	f
5041	2518	8978	f
5042	2519	7010	f
5043	2519	7310	f
5044	2520	6371	f
5045	2520	7316	f
5046	2521	7592	f
5047	2522	6974	f
5048	2523	5984	f
5049	2523	5983	f
5050	2523	6399	f
5051	2523	6398	f
5052	2523	6181	f
5053	2523	6180	f
5054	2523	6062	f
5055	2523	6644	f
5056	2523	7172	f
5057	2524	6060	f
5058	2524	6059	f
5059	2524	6058	f
5060	2524	6061	f
5061	2525	6868	f
5062	2525	6867	f
5063	2525	6866	f
5064	2526	6781	f
5065	2527	6871	f
5066	2527	6870	f
5067	2527	6869	f
5068	2528	7303	f
5069	2529	6430	f
5070	2529	6215	f
5071	2529	6088	f
5072	2529	7199	f
5073	2530	7279	f
5074	2530	7176	f
5075	2531	6688	f
5076	2531	6959	f
5077	2531	7265	f
5078	2532	6104	f
5079	2534	6428	f
5080	2534	6915	f
