nationalarchivesid	source	government	nationalarchivesgovernmentname	nationalarchivesgovernmenttype	nationalarchivesunit	nationalarchivesunitfrom	nationalarchivesunitto	nationalarchivesexamined	nationalarchivesset
15119	7	5546	Union		5837103	1	1	f	1940
15120	7	5553	Union		5837229	1	1	f	1940
15121	7	5549	Union		5837315	1	1	f	1940
15122	7	5547	Union		5837458	1	1	f	1940
15123	7	5548	Union		5837534	1	1	f	1940
15124	7	5554	Union		5837588	1	1	f	1940
15125	7	5552	Union		5837645	1	1	f	1940
15126	7	5551	Union		5837763	1	1	f	1940
15127	7	5559	Union		5837788	1	1	f	1940
15128	7	5560	Union		5837862	1	1	f	1940
15129	7	5562	Union		5837985	1	1	f	1940
15130	7	5558	Union		5838237	1	1	f	1940
15131	7	5555	Union		5838260	1	1	f	1940
15132	7	5557	Union		5838365	1	1	f	1940
15133	7	5561	Union		5838379	1	1	f	1940
15134	7	5563	Union		5838472	1	1	f	1940
15138	7	7533	Union City		23853266	1	1	f	1950
15139	7	5564	Union City		36432996	1	1	f	1950
15147	7	1836	Union	County	23928642	1	1	f	1950
15152	7	2346	Union	County	40037693	1	1	f	1950
15158	7	1874	Union Town		24066813	1	1	f	1950
15159	7	7530	Union	Township	23928645	1	1	f	1950
15161	7	5566	Uniontown		5837489	1	1	f	1940
15162	7	5566	Uniontown		36433006	1	1	f	1950
15164	7	5568	Unity		5838536	1	1	f	1940
15171	7	5570	Upland		5837418	1	1	f	1940
15172	7	5571	Upper Allen		5837348	1	1	f	1940
15175	7	5572	Upper Augusta		5838121	1	1	f	1940
15176	7	5573	Upper Bern		5836871	1	1	f	1940
15177	7	5574	Upper Burrell		5838537	1	1	f	1940
15178	7	5575	Upper Chichester		5837419	1	1	f	1940
15179	7	5576	Upper Darby		5837420	1	1	f	1940
15180	7	5577	Upper Dublin		5838044	1	1	f	1940
15181	7	5578	Upper Fairfield		5837911	1	1	f	1940
15182	7	5579	Upper Frankford		5837349	1	1	f	1940
15183	7	5580	Upper Frederick		5838045	1	1	f	1940
15184	7	5581	Upper Gwynedd		5838046	1	1	f	1940
15185	7	5582	Upper Hanover		5838047	1	1	f	1940
15186	7	5583	Upper Leacock		5837739	1	1	f	1940
15187	7	5584	Upper Macungie		5837807	1	1	f	1940
15188	7	5585	Upper Mahanoy		5838122	1	1	f	1940
15189	7	5586	Upper Mahantango		5838239	1	1	f	1940
15190	7	5587	Upper Makefield		5836965	1	1	f	1940
15191	7	5588	Upper Merion		5838048	1	1	f	1940
15192	7	5589	Upper Mifflin		5837350	1	1	f	1940
15193	7	5590	Upper Milford		5837808	1	1	f	1940
15194	7	5591	Upper Mooreland Township		36433309	1	1	f	1950
15195	7	5591	Upper Moreland		5838049	1	1	f	1940
15196	7	5592	Upper Mount Bethel		5838092	1	1	f	1940
15197	7	5593	Upper Nazareth		5838093	1	1	f	1940
15198	7	5594	Upper Oxford		5837151	1	1	f	1940
15199	7	5595	Upper Paxton		5837378	1	1	f	1940
15200	7	7830	Upper Penns Neck		5835287	1	1	f	1940
15201	7	7830	Upper Penns Neck		23853458	1	1	f	1950
15202	7	5596	Upper Pottsgrove		5838050	1	1	f	1940
15203	7	5598	Upper Providence		5837421	1	1	f	1940
15204	7	5597	Upper Providence		5838051	1	1	f	1940
15205	7	5597	Upper Providence		36433319	1	1	f	1950
15206	7	5600	Upper Salford		5838052	1	1	f	1940
15209	7	5601	Upper Saucon		5837809	1	1	f	1940
15210	7	5602	Upper Southampton		5836966	1	1	f	1940
15211	7	5599	Upper St. Clair		5836724	1	1	f	1940
15212	7	5603	Upper Tulpehocken		5836872	1	1	f	1940
15213	7	5604	Upper Turkeyfoot		5838291	1	1	f	1940
15214	7	5605	Upper Tyrone		5837490	1	1	f	1940
15215	7	5606	Upper Uwchlan		5837152	1	1	f	1940
15216	7	5607	Upper Yoder		5837044	1	1	f	1940
15233	7	2353	Urbanized Area Vicinity of York		40037905	1	1	f	1950
15234	7	2353	Urbanized Area Vicinity of York		40037618	1	1	f	1950
15235	7	2325	Urbanized Area, Allentown-Bethlehem		36433368	1	1	f	1950
15236	7	2311	Urbanized Area, Vicinity of Erie		36432990	1	1	f	1950
15237	7	2309	Urbanized Area, Vicinity of Philadelphia		36433063	1	1	f	1950
15238	7	2326	Urbanized Area, Vicinity of Wilkes Barre		36433360	1	1	f	1950
15248	7	5610	Uwchlan		5837153	1	1	f	1940
15256	7	5613	Valley		5836755	1	1	f	1940
15257	7	5612	Valley		5837154	1	1	f	1940
15258	7	5614	Valley		5838068	1	1	f	1940
15284	7	5617	Vandergrift		5838538	1	1	f	1940
15285	7	5617	Vandergrift		40037741	1	1	f	1950
15291	7	5621	Venango		5837003	1	1	f	1940
15292	7	5623	Venango		5837316	1	1	f	1940
15293	7	5622	Venango		5837459	1	1	f	1940
15294	7	2347	Venango	County	40037699	1	1	f	1950
15296	7	7539	Ventnor		23853019	1	1	f	1950
15297	7	7539	Ventnor City		5835040	1	1	f	1940
15308	7	5624	Vernon		5837317	1	1	f	1940
15315	7	1823	Verona		5835158	1	1	f	1940
15316	7	7833	Verona		23853225	1	1	f	1950
15317	7	5626	Verona		34427596	1	1	f	1950
15319	7	5628	Vestal		24066710	1	1	f	1950
15333	7	5629	Victory		5838407	1	1	f	1940
15351	7	1819	Vincentown		5835104	1	1	f	1940
15352	7	1822	Vineland		5835139	1	1	f	1940
15353	7	7836	Vineland		23853194	1	1	f	1950
15419	7	5634	Walker		5837104	1	1	f	1940
15420	7	5632	Walker		5837589	1	1	f	1940
15421	7	5633	Walker		5837664	1	1	f	1940
15422	7	5635	Walker		5838240	1	1	f	1940
15425	7	7546	Wall		5835239	1	1	f	1940
15426	7	7546	Wall		23853368	1	1	f	1950
15434	7	5637	Wallace		5837155	1	1	f	1940
15440	7	7547	Wallington		5835085	1	1	f	1940
15441	7	7547	Wallington		23853093	1	1	f	1950
15456	7	1883	Walton		5835530	1	1	f	1940
15459	7	7549	Wanaque		5835279	1	1	f	1940
15468	7	5641	Ward		5838366	1	1	f	1940
15476	7	5642	Warminster		5836967	1	1	f	1940
15480	7	2163	Warren		5836212	1	1	f	1940
15481	7	2163	Warren		27865107	1	1	f	1950
15482	7	5645	Warren		5836929	1	1	f	1940
15483	7	5644	Warren		5837520	1	1	f	1940
15484	7	6565	Warren		5838432	1	1	f	1940
15485	7	6565	Warren		40037701	1	1	f	1950
15494	7	1837	Warren	County	23928653	1	1	f	1950
15498	7	2348	Warren	County	40037703	1	1	f	1950
15507	7	5646	Warrington		5836968	1	1	f	1940
15508	7	5647	Warrington		5838594	1	1	f	1940
15509	7	5649	Warriorsmark		5837590	1	1	f	1940
15514	7	5650	Warsaw		5837646	1	1	f	1940
15515	7	5651	Warwick		5836969	1	1	f	1940
15516	7	5653	Warwick		5837156	1	1	f	1940
15517	7	5652	Warwick		5837740	1	1	f	1940
15521	7	1906	Warwick Town		24519555	1	1	f	1950
15537	7	1818	Washington		5835086	1	1	f	1940
15538	7	1837	Washington		5835322	1	1	f	1940
15539	7	7553	Washington		23928658	1	1	f	1950
15541	7	5669	Washington		5836756	1	1	f	1940
15542	7	5673	Washington		5836873	1	1	f	1940
15543	7	5674	Washington		5837004	1	1	f	1940
15544	7	5660	Washington		5837045	1	1	f	1940
15545	7	5671	Washington		5837195	1	1	f	1940
15546	7	5672	Washington		5837379	1	1	f	1940
15547	7	5664	Washington		5837460	1	1	f	1940
15548	7	5662	Washington		5837491	1	1	f	1940
15549	7	5676	Washington		5837521	1	1	f	1940
15550	7	5668	Washington		5837555	1	1	f	1940
15551	7	5659	Washington		5837616	1	1	f	1940
15552	7	5665	Washington		5837647	1	1	f	1940
15553	7	5675	Washington		5837764	1	1	f	1940
15554	7	5667	Washington		5837810	1	1	f	1940
15555	7	5663	Washington		5837912	1	1	f	1940
15556	7	5657	Washington		5838094	1	1	f	1940
15557	7	5658	Washington		5838123	1	1	f	1940
15558	7	5655	Washington		5838241	1	1	f	1940
15559	7	5661	Washington		5838261	1	1	f	1940
15560	7	5654	Washington		5838473	1	1	f	1940
15561	7	5670	Washington		5838539	1	1	f	1940
15562	7	5666	Washington		5838559	1	1	f	1940
15563	7	5656	Washington		5838595	1	1	f	1940
15564	7	5654	Washington		40037715	1	1	f	1950
15574	7	1256	Washington	County	16684277	1	1	f	1950
15584	7	2349	Washington	County	40037717	1	1	f	1950
15612	7	5679	Waterford		5837461	1	1	f	1940
15637	7	5681	Watson		5837913	1	1	f	1940
15638	7	5680	Watson		5838433	1	1	f	1940
15640	7	5683	Watts		5838148	1	1	f	1940
15661	7	5686	Waverly		24737251	1	1	f	1950
15669	7	7560	Wayne		5835280	1	1	f	1940
15670	7	7560	Wayne		23853441	1	1	f	1950
15672	7	5690	Wayne		5836757	1	1	f	1940
15673	7	5693	Wayne		5837253	1	1	f	1940
15674	7	5696	Wayne		5837318	1	1	f	1940
15675	7	5695	Wayne		5837380	1	1	f	1940
15676	7	5691	Wayne		5837462	1	1	f	1940
15677	7	5694	Wayne		5837556	1	1	f	1940
15678	7	5692	Wayne		5837765	1	1	f	1940
15679	7	5689	Wayne		5837986	1	1	f	1940
15680	7	5688	Wayne		5838242	1	1	f	1940
15692	7	2350	Wayne	County	40037724	1	1	f	1950
15698	7	5697	Waynesboro		5837522	1	1	f	1940
15699	7	5697	Waynesboro		36433014	1	1	f	1950
15703	7	5698	Waynesburg		5837557	1	1	f	1940
15704	7	5698	Waynesburg		36433021	1	1	f	1950
15727	7	7561	Weehawken		5835187	1	1	f	1940
15728	7	7561	Weehawken		23853268	1	1	f	1950
15731	7	3049	Weirton Heights		5840949	1	1	f	1940
15732	7	5701	Weisenberg		5837811	1	1	f	1940
15744	7	5705	Wells		5836930	1	1	f	1940
15745	7	5704	Wells		5837535	1	1	f	1940
15748	7	5706	Wellsboro		5838367	1	1	f	1940
15749	7	5706	Wellsboro		40037689	1	1	f	1950
15754	7	1872	Wellsville		5835475	1	1	f	1940
15755	7	1872	Wellsville		24066689	1	1	f	1950
15756	7	2100	Wellsville		5835954	1	1	f	1940
15757	7	2100	Wellsville		25455268	1	1	f	1950
15763	7	5710	Wesleyville		5837463	1	1	f	1940
15764	7	5710	Wesleyville		36432998	1	1	f	1950
15765	7	5711	West		5837591	1	1	f	1940
15766	7	5712	West Abington		5837698	1	1	f	1940
15772	7	5713	West Beaver		5838262	1	1	f	1940
15775	7	5714	West Bethlehem		5838474	1	1	f	1940
15776	7	5715	West Bradford		5837157	1	1	f	1940
15777	7	5716	West Branch		5838190	1	1	f	1940
15778	7	5717	West Brandywine		5837158	1	1	f	1940
15780	7	5719	West Brunswick		5838243	1	1	f	1940
15781	7	5720	West Buffalo		5838380	1	1	f	1940
15782	7	5721	West Burlington		5836931	1	1	f	1940
15783	7	1823	West Caldwell		5835159	1	1	f	1940
15784	7	5722	West Caln		5837159	1	1	f	1940
15785	7	5723	West Cameron		5838124	1	1	f	1940
15786	7	5724	West Carroll		5837046	1	1	f	1940
15788	7	5725	West Chester		5837160	1	1	f	1940
15789	7	5725	West Chester		36432882	1	1	f	1950
15792	7	5726	West Chillisquaque		5838125	1	1	f	1940
15793	7	5727	West Cocalico		5837741	1	1	f	1940
15794	7	5728	West Conshohocken		5838053	1	1	f	1940
15795	7	5730	West Deer		5836725	1	1	f	1940
15796	7	7566	West Deptford		23853243	1	1	f	1950
15800	7	5731	West Donegal		5837742	1	1	f	1940
15801	7	5732	West Earl		5837743	1	1	f	1940
15803	7	5735	West Fallowfield		5837161	1	1	f	1940
15804	7	5736	West Fallowfield		5837319	1	1	f	1940
15807	7	5737	West Finley		5838475	1	1	f	1940
15810	7	5738	West Franklin		5836758	1	1	f	1940
15811	7	5739	West Goshen		5837162	1	1	f	1940
15812	7	5741	West Hanover		5837381	1	1	f	1940
15818	7	5742	West Hazelton		36433242	1	1	f	1950
15819	7	5742	West Hazleton		5837863	1	1	f	1940
15821	7	5743	West Hemlock		5838069	1	1	f	1940
15822	7	5744	West Hempfield		5837744	1	1	f	1940
15823	7	5745	West Homestead		34427598	1	1	f	1950
15825	7	5746	West Keating		5837254	1	1	f	1940
15828	7	5748	West Lampeter		5837745	1	1	f	1940
15833	7	5752	West Mahanoy		5838244	1	1	f	1940
15834	7	5753	West Mahoning		5837617	1	1	f	1940
15835	7	5754	West Manchester		5838596	1	1	f	1940
15836	7	5755	West Manheim		5838597	1	1	f	1940
15838	7	5756	West Marlboro		5837163	1	1	f	1940
15839	7	5758	West Mead		5837320	1	1	f	1940
15840	7	5761	West Mifflin		34427600	1	1	f	1950
15845	7	5762	West Nantmeal		5837164	1	1	f	1940
15846	7	7569	West New York		5835188	1	1	f	1940
15847	7	5763	West Newton		5838540	1	1	f	1940
15848	7	5763	West Newton		40037743	1	1	f	1950
15849	7	5764	West Norriton		5838054	1	1	f	1940
15850	7	5765	West Nottingham		5837165	1	1	f	1940
15851	7	1823	West Orange		5835160	1	1	f	1940
15852	7	7845	West Orange		23853227	1	1	f	1950
15854	7	7847	West Paterson		5835281	1	1	f	1940
15855	7	7847	West Paterson		23853443	1	1	f	1950
15856	7	5766	West Penn		5838245	1	1	f	1940
15857	7	5767	West Pennsboro		5837351	1	1	f	1940
15858	7	5768	West Perry		5838263	1	1	f	1940
15859	7	5769	West Pike Run		5838476	1	1	f	1940
15860	7	5770	West Pikeland		5837166	1	1	f	1940
15861	7	5771	West Pittston		5837864	1	1	f	1940
15862	7	5771	West Pittston		36433244	1	1	f	1950
15868	7	5772	West Pottsgrove		5838055	1	1	f	1940
15869	7	5773	West Providence		5836820	1	1	f	1940
15870	7	5774	West Reading		5836874	1	1	f	1940
15871	7	5774	West Reading		34427661	1	1	f	1950
15873	7	5775	West Rockhill		5836970	1	1	f	1940
15875	7	5776	West Sadsbury		5837167	1	1	f	1940
15877	7	5778	West Salem		5837969	1	1	f	1940
15880	7	5779	West Shenango		5837321	1	1	f	1940
15883	7	5777	West St. Clair		5836821	1	1	f	1940
15886	7	5781	West Taylor		5837047	1	1	f	1940
15891	7	5783	West View		34427602	1	1	f	1950
15892	7	5784	West Vincent		5837168	1	1	f	1940
15895	7	3541	West Washington		40037720	1	1	f	1950
15896	7	5785	West Wheatfield		5837618	1	1	f	1940
15897	7	5786	West Whiteland		5837169	1	1	f	1940
15898	7	5787	West Wyoming		5837865	1	1	f	1940
15899	7	5788	West York		5838598	1	1	f	1940
15900	7	5788	West York		40037753	1	1	f	1950
15908	7	1930	Westchester	County	24737361	1	1	f	1950
15914	7	5789	Westfall		5838164	1	1	f	1940
15917	7	1836	Westfield		5835316	1	1	f	1940
15918	7	7574	Westfield		23928647	1	1	f	1950
15919	7	1877	Westfield		5835504	1	1	f	1940
15920	7	1877	Westfield		24066738	1	1	f	1950
15921	7	5791	Westfield		5838368	1	1	f	1940
15926	7	5792	Westmont		34427731	1	1	f	1950
15928	7	2351	Westmoreland	County	40037745	1	1	f	1950
15943	7	5794	Westtown		5837170	1	1	f	1940
15946	7	7575	Westville		5835171	1	1	f	1940
15947	7	7575	Westville		23853245	1	1	f	1950
15952	7	7576	Westwood		5835087	1	1	f	1940
15953	7	7576	Westwood		23853095	1	1	f	1950
15956	7	5795	Wetmore		5837934	1	1	f	1940
15957	7	3086	Wetzel	County	75639410	1	1	f	1950
15963	7	7578	Wharton		5835257	1	1	f	1940
15964	7	7578	Wharton		23853401	1	1	f	1950
15965	7	5797	Wharton		5837492	1	1	f	1940
15966	7	5796	Wharton		5838191	1	1	f	1940
15973	7	5798	Wheatfield		5838149	1	1	f	1940
15985	7	5801	White		5836795	1	1	f	1940
15986	7	5803	White		5837048	1	1	f	1940
15987	7	5802	White		5837619	1	1	f	1940
15992	7	5805	White Deer		5838381	1	1	f	1940
15993	7	5808	White Hall		34427604	1	1	f	1950
16006	7	5809	Whitehall		5837812	1	1	f	1940
16007	7	5809	Whitehall		36433204	1	1	f	1950
16008	7	5810	Whiteley		5837558	1	1	f	1940
16009	7	5811	Whitemarsh		5838056	1	1	f	1940
16028	7	5812	Whitpain		5838057	1	1	f	1940
16040	7	5813	Wiconisco		5837382	1	1	f	1940
16045	7	1821	Wildwood		5835133	1	1	f	1940
16046	7	7580	Wildwood		23853171	1	1	f	1950
16047	7	5814	Wilkes Barre		36433246	1	1	f	1950
16049	7	5814	Wilkes-Barre		5837866	1	1	f	1940
16051	7	5817	Wilkinsburg		34427606	1	1	f	1950
16057	7	5819	Williams		5837383	1	1	f	1940
16058	7	5818	Williams		5838095	1	1	f	1940
16075	7	5822	Williamsport		5837914	1	1	f	1940
16076	7	5822	Williamsport		36433257	1	1	f	1950
16081	7	1824	Williamstown		5835172	1	1	f	1940
16082	7	5823	Williamstown		5837384	1	1	f	1940
16094	7	5825	Willistown		5837171	1	1	f	1940
16100	7	5826	Wilmerding		34427608	1	1	f	1950
16102	7	360	Wilmington		5829586	1	1	f	1940
16103	7	360	Wilmington		18655922	1	1	f	1950
16109	7	5827	Wilmington		5837766	1	1	f	1940
16110	7	5828	Wilmington		5837970	1	1	f	1940
16111	7	360	Wilmington Urbanized Area		18655927	1	1	f	1950
16113	7	5830	Wilmot		5836932	1	1	f	1940
16118	7	5831	Wilson		5838096	1	1	f	1940
16119	7	5831	Wilson		36433339	1	1	f	1950
16142	7	5833	Windber		5838292	1	1	f	1940
16143	7	5833	Windber		40037678	1	1	f	1950
16148	7	5835	Windham		5836933	1	1	f	1940
16149	7	5834	Windham		5838560	1	1	f	1940
16155	7	5838	Windsor		5836875	1	1	f	1940
16156	7	5839	Windsor		5838599	1	1	f	1940
16164	7	5840	Winfield		5837005	1	1	f	1940
16186	7	7584	Winslow		5835125	1	1	f	1940
16187	7	7584	Winslow		23853159	1	1	f	1950
16188	7	5841	Winslow		5837648	1	1	f	1940
16203	7	6613	Winton		5837699	1	1	f	1940
16204	7	6613	Winton		36433158	1	1	f	1950
16216	7	5843	Wolf		5837915	1	1	f	1940
16217	7	5844	Wolf Creek		5837971	1	1	f	1940
16222	7	5846	Wood		5837592	1	1	f	1940
16229	7	7585	Wood-Ridge		23853097	1	1	f	1950
16231	7	7587	Woodbridge		5835222	1	1	f	1940
16235	7	1824	Woodbury		5835173	1	1	f	1940
16236	7	7588	Woodbury		23853247	1	1	f	1950
16237	7	1906	Woodbury		24519557	1	1	f	1950
16238	7	5849	Woodbury		5836822	1	1	f	1940
16239	7	5848	Woodbury		5836895	1	1	f	1940
16241	7	5851	Woodcock		5837322	1	1	f	1940
16247	7	1238	Woodlawn-Larchmont-Windsor Terrace		5832540	1	1	f	1940
16249	7	7593	Woodlynne		5835126	1	1	f	1940
16250	7	1818	Woodridge		5835088	1	1	f	1940
16262	7	5853	Woodward		5837230	1	1	f	1940
16263	7	5855	Woodward		5837255	1	1	f	1940
16264	7	5854	Woodward		5837916	1	1	f	1940
16271	7	5856	Worcester		5838058	1	1	f	1940
16276	7	5858	Worth		5837006	1	1	f	1940
16277	7	5859	Worth		5837105	1	1	f	1940
16278	7	5860	Worth		5837972	1	1	f	1940
16286	7	5863	Wright		5837867	1	1	f	1940
16290	7	5864	Wrightstown		5836971	1	1	f	1940
16291	7	5867	Wyalusing		5836934	1	1	f	1940
16296	7	1818	Wyckoff		5835089	1	1	f	1940
16297	7	7597	Wyckoff		23853099	1	1	f	1950
16302	7	5868	Wyoming		5837868	1	1	f	1940
16303	7	5868	Wyoming		36433248	1	1	f	1950
16305	7	2352	Wyoming	County	40037748	1	1	f	1950
16308	7	5869	Wyomissing		5836876	1	1	f	1940
16309	7	5869	Wyomissing		34427663	1	1	f	1950
16310	7	5870	Wysox		5836935	1	1	f	1940
16339	7	5873	Yeadon		5837422	1	1	f	1940
16351	7	5876	York		5838600	1	1	f	1940
16352	7	5875	York		40037755	1	1	f	1950
16356	7	2353	York	County	40037757	1	1	f	1950
16363	7	5881	Young		5837620	1	1	f	1940
16364	7	5880	Young		5837649	1	1	f	1940
16367	7	2163	Youngstown		27865111	1	1	f	1950
16368	7	2135	Youngstown Vicinity		26421356	1	1	f	1950
16369	7	2163	Youngstown Vicinity		27865113	1	1	f	1950
16385	7	5885	Zelienople		34427710	1	1	f	1950
16386	7	5886	Zerbe		5838126	1	1	f	1940
16680	7	359	Kent	County	5829582	1	1	f	1940
16681	7	360	New Castle	County	5829588	1	1	f	1940
16682	7	361	Sussex	County	5829592	1	1	f	1940
17557	7	1236	Allegany	County	5832515	1	1	f	1940
17560	7	1238	Baltimore	County	5832541	1	1	f	1940
17563	7	1241	Carroll	County	5832548	1	1	f	1940
17564	7	1242	Cecil	County	5832551	1	1	f	1940
17567	7	1246	Garrett	County	5832560	1	1	f	1940
17568	7	1247	Harford	County	5832563	1	1	f	1940
17577	7	1256	Washington	County	5832588	1	1	f	1940
18133	7	1817	Atlantic	County	5835041	1	1	f	1940
18134	7	1818	Bergen	County	5835090	1	1	f	1940
18135	7	1819	Burlington	County	5835105	1	1	f	1940
18136	7	1820	Camden	County	5835127	1	1	f	1940
18137	7	1821	Cape May	County	5835134	1	1	f	1940
18138	7	1822	Cumberland	County	5835140	1	1	f	1940
18139	7	1823	Essex	County	5835161	1	1	f	1940
18140	7	1824	Gloucester	County	5835175	1	1	f	1940
18141	7	1825	Hudson	County	5835189	1	1	f	1940
18142	7	1826	Hunterdon	County	5835194	1	1	f	1940
18143	7	1827	Mercer	County	5835203	1	1	f	1940
18144	7	1828	Middlesex	County	5835223	1	1	f	1940
18145	7	1829	Monmouth	County	5835240	1	1	f	1940
18146	7	1830	Morris	County	5835258	1	1	f	1940
18147	7	1831	Ocean	County	5835265	1	1	f	1940
18148	7	1832	Passaic	County	5835282	1	1	f	1940
18149	7	1833	Salem	County	5835288	1	1	f	1940
18150	7	1834	Somerset	County	5835297	1	1	f	1940
18151	7	1835	Sussex	County	5835301	1	1	f	1940
18152	7	1836	Union	County	5835317	1	1	f	1940
18153	7	1837	Warren	County	5835323	1	1	f	1940
18186	7	1872	Allegany	County	5835476	1	1	f	1940
18187	7	1873	Bronx	County	5835478	1	1	f	1940
18188	7	1874	Broome	County	5835486	1	1	f	1940
18189	7	1875	Cattaraugus	County	5835492	1	1	f	1940
18191	7	1877	Chautauqua	County	5835505	1	1	f	1940
18192	7	1878	Chemung	County	5835509	1	1	f	1940
18197	7	1883	Delaware	County	5835531	1	1	f	1940
18208	7	1894	Kings	County	5835615	1	1	f	1940
18215	7	1901	New York	County	5835686	1	1	f	1940
18220	7	1906	Orange	County	5835741	1	1	f	1940
18225	7	1911	Queens	County	5835757	1	1	f	1940
18227	7	1913	Richmond	County	5835765	1	1	f	1940
18235	7	1921	Steuben	County	5835811	1	1	f	1940
18237	7	1923	Sullivan	County	5835827	1	1	f	1940
18238	7	1924	Tioga	County	5835831	1	1	f	1940
18240	7	1926	Ulster	County	5835846	1	1	f	1940
18244	7	1930	Westchester	County	5835881	1	1	f	1940
18403	7	2089	Ashtabula	County	5835906	1	1	f	1940
18414	7	2100	Columbiana	County	5835955	1	1	f	1940
18449	7	2135	Mahoning	County	5836102	1	1	f	1940
18477	7	2163	Trumbull	County	5836213	1	1	f	1940
18601	7	48706	Balboa County		5838617	1	1	f	1940
18602	7	48706	Canal Zone		5838619	1	1	f	1940
18603	7	2287	Adams	County	5836684	1	1	f	1940
18604	7	2288	Allegheny	County	5836726	1	1	f	1940
18605	7	2289	Armstrong	County	5836759	1	1	f	1940
18606	7	2290	Beaver	County	5836796	1	1	f	1940
18607	7	2291	Bedford	County	5836823	1	1	f	1940
18608	7	2292	Berks	County	5836877	1	1	f	1940
18609	7	2293	Blair	County	5836896	1	1	f	1940
18610	7	2294	Bradford	County	5836936	1	1	f	1940
18611	7	2295	Bucks	County	5836972	1	1	f	1940
18612	7	2296	Butler	County	5837007	1	1	f	1940
18613	7	2297	Cambria	County	5837049	1	1	f	1940
18614	7	2298	Cameron	County	5837057	1	1	f	1940
18615	7	2299	Carbon	County	5837076	1	1	f	1940
18616	7	2300	Centre	County	5837106	1	1	f	1940
18617	7	2301	Chester	County	5837172	1	1	f	1940
18618	7	2302	Clarion	County	5837196	1	1	f	1940
18619	7	2303	Clearfield	County	5837231	1	1	f	1940
18620	7	2304	Clinton	County	5837256	1	1	f	1940
18621	7	2305	Columbia	County	5837284	1	1	f	1940
18622	7	2306	Crawford	County	5837323	1	1	f	1940
18623	7	2307	Cumberland	County	5837352	1	1	f	1940
18624	7	2308	Dauphin	County	5837385	1	1	f	1940
18625	7	2309	Delaware	County	5837423	1	1	f	1940
18626	7	2310	Elk	County	5837437	1	1	f	1940
18627	7	2311	Erie	County	5837464	1	1	f	1940
18628	7	2312	Fayette	County	5837493	1	1	f	1940
18629	7	2313	Forest	County	5837503	1	1	f	1940
18630	7	2314	Franklin	County	5837523	1	1	f	1940
18631	7	2315	Fulton	County	5837536	1	1	f	1940
18632	7	2316	Greene	County	5837559	1	1	f	1940
18633	7	2317	Huntingdon	County	5837593	1	1	f	1940
18634	7	2318	Indiana	County	5837621	1	1	f	1940
18635	7	2319	Jefferson	County	5837650	1	1	f	1940
18636	7	2320	Juniata	County	5837665	1	1	f	1940
18637	7	2321	Lackawanna	County	5837700	1	1	f	1940
18638	7	2322	Lancaster	County	5837746	1	1	f	1940
18639	7	2323	Lawrence	County	5837767	1	1	f	1940
18640	7	2324	Lebanon	County	5837789	1	1	f	1940
18641	7	2325	Lehigh	County	5837813	1	1	f	1940
18642	7	2326	Luzerne	County	5837869	1	1	f	1940
18643	7	2327	Lycoming	County	5837917	1	1	f	1940
18644	7	2328	McKean	County	5837935	1	1	f	1940
18645	7	2329	Mercer	County	5837973	1	1	f	1940
18646	7	2330	Mifflin	County	5837987	1	1	f	1940
18647	7	2331	Monroe	County	5838007	1	1	f	1940
18648	7	2332	Montgomery	County	5838059	1	1	f	1940
18649	7	2333	Montour	County	5838070	1	1	f	1940
18650	7	2334	Northampton	County	5838097	1	1	f	1940
18651	7	2335	Northumberland	County	5838127	1	1	f	1940
18652	7	2336	Perry	County	5838150	1	1	f	1940
18653	7	2338	Pike	County	5838165	1	1	f	1940
18654	7	2339	Potter	County	5838192	1	1	f	1940
18655	7	2340	Schuylkill	County	5838246	1	1	f	1940
18656	7	2341	Snyder	County	5838264	1	1	f	1940
18657	7	2342	Somerset	County	5838293	1	1	f	1940
18658	7	2343	Sullivan	County	5838304	1	1	f	1940
18659	7	2344	Susquehanna	County	5838335	1	1	f	1940
18660	7	2345	Tioga	County	5838369	1	1	f	1940
18661	7	2346	Union	County	5838382	1	1	f	1940
18662	7	2347	Venango	County	5838408	1	1	f	1940
18663	7	2348	Warren	County	5838435	1	1	f	1940
18664	7	2349	Washington	County	5838477	1	1	f	1940
18665	7	2350	Wayne	County	5838502	1	1	f	1940
18666	7	2351	Westmoreland	County	5838541	1	1	f	1940
18667	7	2352	Wyoming	County	5838561	1	1	f	1940
18668	7	2353	York	County	5838601	1	1	f	1940
19404	7	3039	Brooke	County	5840925	1	1	f	1940
19414	7	3049	Hancock	County	5840950	1	1	f	1940
19424	7	3060	Marshall	County	5840984	1	1	f	1940
19430	7	3065	Monongalia	County	5841003	1	1	f	1940
19434	7	3069	Ohio	County	5841013	1	1	f	1940
19438	7	3073	Preston	County	5841021	1	1	f	1940
